x,y
2304,1055
2312,1047
2304,1039
2296,1031
2288,1039
2296,1047
2304,1039
2296,1031
2288,1023
2296,1015
2304,1007
2296,1015
2288,1023
2296,1015
2288,1023
2296,1015
2288,1023
2296,1015
2288,1023
2296,1015
2288,1023
2296,1015
2288,1023
2280,1015
2288,1023
2280,1015
2288,1007
2280,1015
2288,1007
2296,999
2304,991
2296,999
2304,991
2296,999
2288,1007
2296,999
2288,1007
2296,999
2288,1007
2296,999
2288,1007
2280,1015
2288,1007
2280,1015
2288,1007
2280,1015
2288,1007
2280,1015
2288,1007
2280,1015
2288,1007
2280,1015
2288,1007
2280,1015
2288,1007
2280,1015
2288,1007
2280,1015
2288,1007
2280,1015
2272,1023
2280,1031
2288,1039
2296,1047
2304,1039
2296,1047
2304,1039
2296,1047
2304,1055
2296,1047
2288,1039
2296,1031
2304,1039
2296,1031
2304,1039
2296,1031
2288,1023
2296,1015
2304,1023
2296,1031
2288,1023
2280,1031
2288,1039
2296,1031
2288,1023
2280,1031
2288,1039
2280,1031
2288,1023
2280,1015
2272,1023
2280,1031
2288,1023
2296,1031
2304,1039
2296,1031
2304,1039
2296,1031
2288,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2272,1023
2280,1015
2288,1007
2296,999
2304,991
2312,983
2304,991
2296,999
2288,1007
2296,1015
2304,1023
2296,1031
2304,1039
2312,1047
2304,1055
2296,1063
2304,1071
2296,1079
2304,1087
2296,1095
2288,1103
2296,1095
2288,1103
2280,1095
2288,1087
2296,1079
2288,1087
2280,1079
2272,1071
2280,1079
2272,1071
2280,1063
2288,1071
2280,1063
2288,1071
2296,1079
2288,1071
2280,1063
2272,1055
2280,1047
2288,1055
2296,1047
2304,1039
2312,1031
2304,1039
2312,1047
2304,1039
2312,1031
2304,1039
2312,1031
2304,1023
2296,1031
2304,1023
2312,1015
2304,1023
2312,1015
2304,1023
2312,1015
2304,1007
2296,1015
2304,1007
2312,999
2304,1007
2312,999
2304,1007
2312,999
2304,1007
2312,999
2304,1007
2312,999
2304,991
2296,999
2304,1007
2312,999
2304,991
2296,999
2304,991
2312,999
2304,991
2296,999
2288,1007
2296,1015
2304,1007
2312,1015
2304,1023
2312,1015
2304,1007
2312,999
2304,991
2312,983
2320,991
2312,999
2304,1007
2312,999
2304,991
2312,983
2304,975
2296,967
2288,959
2296,967
2304,959
2296,951
2288,943
2296,951
2288,943
2296,935
2304,943
2296,935
2304,943
2296,935
2304,943
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2312,935
2304,927
2296,935
2304,943
2296,935
2288,927
2296,935
2304,927
2296,919
2304,927
2312,919
2304,927
2296,919
2304,927
2296,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2296,919
2288,927
2296,935
2288,927
2296,935
2288,927
2296,919
2304,911
2296,919
2304,927
2296,919
2304,927
2296,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2320,911
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2304,927
2312,919
2320,911
2312,919
2304,927
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2312,919
2304,927
2312,919
2304,927
2312,919
2304,927
2312,919
2320,911
2312,903
2304,911
2296,919
2304,927
2296,919
2288,927
2296,935
2304,943
2312,951
2304,943
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,919
2304,927
2296,919
2304,927
2312,919
2304,911
2296,919
2304,927
2296,919
2304,927
2312,919
2304,927
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2312,919
2320,911
2328,903
2320,911
2328,903
2320,911
2312,919
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2320,911
2312,919
2304,927
2312,919
2304,927
2312,919
2320,911
2328,903
2336,911
2328,919
2320,927
2312,935
2304,943
2296,935
2304,927
2296,919
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,935
2288,927
2296,919
2304,927
2296,919
2304,927
2312,919
2304,911
2296,919
2304,927
2296,919
2304,911
2296,919
2304,927
2312,919
2320,911
2312,919
2320,911
2312,903
2304,911
2296,919
2304,911
2296,919
2304,911
2296,919
2304,911
2296,919
2304,911
2312,919
2304,927
2296,935
2288,927
2296,919
2304,911
2312,903
2320,911
2328,903
2320,911
2328,903
2320,895
2312,903
2304,911
2296,903
2304,911
2312,919
2320,927
2312,935
2304,927
2312,935
2304,943
2296,935
2288,927
2296,935
2288,927
2296,919
2304,911
2296,919
2304,911
2312,919
2304,911
2312,919
2304,911
2312,919
2320,911
2328,919
2320,927
2312,935
2304,927
2296,919
2304,911
2312,903
2304,911
2312,903
2304,911
2312,903
2320,911
2328,903
2320,911
2328,903
2320,911
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2328,903
2320,911
2312,919
2304,927
2312,919
2304,927
2312,919
2320,911
2328,903
2336,895
2328,903
2336,895
2328,903
2336,895
2344,887
2336,895
2328,887
2320,879
2312,871
2304,863
2296,855
2288,847
2280,839
2272,831
2280,823
2272,815
2280,807
2272,815
2280,807
2272,815
2280,823
2288,815
2280,807
2288,799
2280,807
2288,799
2280,807
2288,799
2296,791
2288,799
2296,791
2304,783
2296,791
2304,783
2296,791
2304,783
